Fire Number;Incident Name;Fire Start Date;Initial Report Date;Fire Out Date;Region;Zone;County;Municipality;Cause;NFFL Fuel Model;Complex Type;Acreage;Latitude;Longitude;Ownership;State Land Unit Name;Total;Fatalities;Injuries;Homes Lost;Homes Threatened;Other Structures Lost;Other Structures Threatened;Reporting Ranger;Fire Report Method;Railroad Name;Location 1
NYS-2015-0176;Stillwater Site 7 Fire;09/27/2015;09/28/2015;09/28/2015;6;6B;HERKIMER;WEBB;Campfire;10 - Timber  - Heavy Litter/Downed Fuels;5;0.1;43.89932;-74.9855;Forest Preserve;Independence River WF;0;0;0;0;0;0;0;Evans,Luke ;Other;;(43.89932, -74.9855)
NYS-2015-0175;Crane Pond ;09/26/2015;09/26/2015;10/04/2015;5;5E;ESSEX;SCHROON;Campfire; 9 - Timber - Medium Hardwood Litter;4;121.6;43.85704;-73.64528;Forest Preserve;Pharaoh Lake Wilderness;0;0;0;0;0;0;0;Baldwin,Benjamin C;911 Dispatch;;(43.85704, -73.64528)
NYS-2015-0174;Prospect Mountain;09/26/2015;09/26/2015;09/29/2015;5;5E;WARREN;LAKE GEORGE;Campfire; 8 - Timber - Light Hardwood Litter;5;0.1;43.43074;-73.73106;Forest Preserve;Lake George Wild Forest;0;0;0;0;0;0;0;Donegan,Evan F;911 Dispatch;;(43.43074, -73.73106)
NYS-2015-0173;Lapland Pond;09/25/2015;09/25/2015;09/26/2015;5;5F;WASHINGTON;HEBRON;Campfire; 9 - Timber - Medium Hardwood Litter;5;0.1;43.59625;-73.51761;Forest Preserve;Lake George Wild Forest;0;0;0;0;0;0;0;Bodnar,Michael J;Other;;(43.59625, -73.51761)
NYS-2015-0172;SI 59 Fire;09/19/2015;09/19/2015;09/21/2015;5;5A;FRANKLIN;HARRIETSTOWN;Campfire; 8 - Timber - Light Hardwood Litter;5;0.1;44.30006;-74.18219;Forest Preserve;Saranac Islands campground;0;0;0;0;0;0;0;Edmunds,Thomas R;DEC Dispatch;;(44.30006, -74.18219)
NYS-2015-0171;Trout Lake Fire ;09/19/2015;09/19/2015;09/20/2015;5;5D;HAMILTON;ARIETTA;Campfire;10 - Timber  - Heavy Litter/Downed Fuels;5;0.3;43.27607;-74.54449;Forest Preserve;Silver Lake Wilderness;0;0;0;0;0;0;0;Kerr,Ian M;911 Dispatch;;(43.27607, -74.54449)
NYS-2015-0170;Lower St. Regis Fire;09/17/2015;09/17/2015;09/21/2015;5;5A;FRANKLIN;BRIGHTON;Lightning; 9 - Timber - Medium Hardwood Litter;5;0.7;44.43015;-74.26857;Private Property;;0;0;0;0;0;0;0;Edmunds,Thomas R;911 Dispatch;;(44.43015, -74.26857)
NYS-2015-0169;Redlouse Lake Fire;09/15/2015;09/15/2015;09/19/2015;5;5D;HAMILTON;ARIETTA;Campfire;10 - Timber  - Heavy Litter/Downed Fuels;5;0.3;43.26406;-74.63659;Forest Preserve;Ferris Lake WF;0;0;0;0;0;0;0;Ploss,John ;911 Dispatch;;(43.26406, -74.63659)
NYS-2015-0168;Falls Pond Fire;09/12/2015;09/12/2015;09/16/2015;5;5D;HAMILTON;INLET;Campfire; 9 - Timber - Medium Hardwood Litter;5;0.1;43.37579;-74.40589;Forest Preserve;West Canada Wilderness;0;0;0;0;0;0;0;Miller,Gary W;911 Dispatch;;(43.37579, -74.40589)
NYS-2015-0167;Gordon Fire;09/11/2015;09/11/2015;09/11/2015;9;9A;CHAUTAUQUA;NORTH HARMONY;Debris Burning; 6 - Brush - Mixed/Regeneration;5;12.9;42.11783;-79.42794;Private Property;none;0;0;0;0;0;0;0;Pachan,David L;911 Dispatch;;(42.11783, -79.42794)
NYS-2015-0166;Island Pond;09/08/2015;09/09/2015;09/17/2015;3;3B;ORANGE;TUXEDO;Campfire;10 - Timber  - Heavy Litter/Downed Fuels;5;15.7;41.25447;-74.13659;OPR&HP (State Parks);Harriman State Park;0;0;0;0;0;0;0;Tyrrell,Gregory ;Other;NA;(41.25447, -74.13659)
NYS-2015-0165;Cart Road Fire ;09/06/2015;09/06/2015;09/10/2015;3;3B;DUTCHESS;DOVER;Debris Burning; 8 - Timber - Light Hardwood Litter;5;0.5;41.74199;-73.58913;Private Property;;0;0;0;0;0;0;0;Parlier,Philip J;Fire Department;;(41.74199, -73.58913)
NYS-2015-0164;Tongue Mt Fire #5;09/07/2015;09/07/2015;09/16/2015;5;5E;WARREN;BOLTON;Lightning; 9 - Timber - Medium Hardwood Litter;4;4;43.59241;-73.60341;Forest Preserve;Lake George WF;0;0;0;0;0;0;0;Schroeder,Rick A;Fire Department;;(43.59241, -73.60341)
NYS-2015-0163;Waite Mountain Fire;09/04/2015;09/07/2015;09/08/2015;5;5F;SARATOGA;DAY;Lightning; 8 - Timber - Light Hardwood Litter;5;0.3;43.31663;-73.94187;Private Property;;0;0;0;0;0;0;0;Laczko,Jaime ;Landowner;;(43.31663, -73.94187)
NYS-2015-0162;Winch Pond Fire;09/07/2015;09/07/2015;09/20/2015;5;5C;ESSEX;WILMINGTON;Lightning;10 - Timber  - Heavy Litter/Downed Fuels;5;2.1;44.33376;-73.89278;Forest Preserve;Sentinel Wilderness Area;0;0;0;0;0;0;0;Kostoss,Christopher ;911 Dispatch;;(44.33376, -73.89278)
NYS-2015-0161;Crowfoot;09/06/2015;09/06/2015;09/15/2015;5;5B;ESSEX;MORIAH;Smoking;12 - Slash - Medium;4;6.4;44.06069;-73.58621;Private Property;;2,100;0;0;0;0;0;0;Jeffery,Delbert W;Other;;(44.06069, -73.58621)
NYS-2015-0160;Neville Fire;09/05/2015;09/05/2015;09/08/2015;1;1A;SUFFOLK;RIVERHEAD;Incendiary; 2 - Grass - Understory;5;6.6;40.90348;-72.81557;State Forest/RF Area;Otis Pike;0;0;0;0;0;0;0;Nally,David X;911 Dispatch;;(40.90348, -72.81557)
NYS-2015-0159;Nicholson Fire;09/03/2015;09/03/2015;09/07/2015;3;3A;ULSTER;KINGSTON;Campfire;10 - Timber  - Heavy Litter/Downed Fuels;5;0.1;41.9839;-74.08066;Forest Preserve;Bluestone WF;0;0;0;0;0;0;0;Slade,Kevin M;DEC Dispatch;;(41.9839, -74.08066)
NYS-2015-0158;Buttermilk Falls Fire;09/02/2015;09/02/2015;09/04/2015;4;4A;GREENE;HUNTER;Campfire; 9 - Timber - Medium Hardwood Litter;5;0.1;42.17547;-74.07024;Forest Preserve;Kaaterskill Wild Forest;0;0;0;0;0;0;0;Nelson,Christine X;DEC Dispatch;;(42.17547, -74.07024)
NYS-2015-0157;Secondary Fire;08/30/2015;08/30/2015;09/05/2015;1;1A;SUFFOLK;BABYLON;Campfire; 6 - Brush - Mixed/Regeneration;5;0.1;40.77372;-73.29557;State Forest/RF Area;Edgewood Preserve;0;0;0;0;0;0;0;Nally,David X;Fire Department;;(40.77372, -73.29557)
NYS-2015-0156;Guilder Hollow Fire;08/31/2015;08/31/2015;09/04/2015;5;5F;WASHINGTON;GRANVILLE;Lightning; 8 - Timber - Light Hardwood Litter;5;0.1;43.39252;-73.35233;Private Property;;0;0;0;0;0;0;0;Goetke,Anthony G;911 Dispatch;;(43.39252, -73.35233)
NYS-2015-0155;Gully Fire;08/30/2015;08/30/2015;09/08/2015;1;1A;SUFFOLK;BABYLON;Incendiary; 6 - Brush - Mixed/Regeneration;4;2;40.77255;-73.22978;State Forest/RF Area;Edgewood preserve;0;0;0;0;0;0;0;Gallagher,Bryan ;Fire Department;;(40.77255, -73.22978)
NYS-2015-0154;Arcady Bay ;08/26/2015;08/26/2015;09/04/2015;5;5E;WARREN;HAGUE;Lightning; 8 - Timber - Light Hardwood Litter;5;1.5;43.71246;-73.51744;Forest Preserve;Lake George Wild Forest;0;0;0;0;0;0;0;Donegan,Evan F;911 Dispatch;;(43.71246, -73.51744)
NYS-2015-0153;Ninham Tower Fire;08/24/2015;08/24/2015;08/26/2015;3;3B;PUTNAM;KENT;Incendiary; 8 - Timber - Light Hardwood Litter;5;0.2;41.46093;-73.72607;State Forest/RF Area;Ninham MUA;0;0;0;0;0;0;0;Davey,Nancy H;DEC Dispatch;;(41.46093, -73.72607)
NYS-2015-0152;Putnam Fire;08/20/2015;08/20/2015;08/22/2015;5;5F;WASHINGTON;PUTNAM;Debris Burning; 6 - Brush - Mixed/Regeneration;5;0.8;43.7477;-73.46138;Private Property;;0;0;0;0;0;0;0;Martin,Jamison M;911 Dispatch;;(43.7477, -73.46138)
NYS-2015-0151;Site #24 Rock Pond Outlet;08/17/2015;08/18/2015;08/20/2015;5;5A;HAMILTON;LONG LAKE;Campfire;11 - Slash - Light;5;0.1;43.99885;-74.6564;Wilderness Area;William C. Whitney Wilderness;0;0;0;0;0;0;0;Zurek,Robert ;DEC Dispatch;;(43.99885, -74.6564)
NYS-2015-0150;Eagle Point Fire  ;08/16/2015;08/16/2015;08/17/2015;5;5A;HAMILTON;LONG LAKE;Campfire;12 - Slash - Medium;5;0.1;44.03909;-74.6007;Wilderness Area;William C. Whitney Wilderness;0;0;0;0;0;0;0;Zurek,Robert ;Other;;(44.03909, -74.6007)
NYS-2015-0149;Seven Springs;08/15/2015;08/16/2015;08/17/2015;3;3B;ORANGE;MONROE;Structure; 9 - Timber - Medium Hardwood Litter;5;1;41.33577;-74.18419;Private Property;NA;0;0;0;0;0;0;0;Quinn,Logan T;911 Dispatch;NA;(41.33577, -74.18419)
NYS-2015-0148;Palmer Lake Fire;08/14/2015;08/14/2015;08/16/2015;5;5F;SARATOGA;CORINTH;Campfire; 8 - Timber - Light Hardwood Litter;5;0.1;43.2472;-73.98634;Forest Preserve;;0;0;0;0;0;0;0;Goetke,Anthony G;DEC Dispatch;;(43.2472, -73.98634)
NYS-2015-0147;Old Riverhead Road Fire;08/10/2015;08/10/2015;08/11/2015;1;1A;SUFFOLK;SOUTHAMPTON;Incendiary; 8 - Timber - Light Hardwood Litter;4;4;40.86013;-72.62406;State Forest/RF Area;Westhampton;0;0;0;0;0;0;0;Lunt,Chester A;911 Dispatch;;(40.86013, -72.62406)
NYS-2015-0146;Spinney Fire;08/08/2015;08/08/2015;08/11/2015;1;1A;SUFFOLK;SOUTHAMPTON;Fireworks; 9 - Timber - Medium Hardwood Litter;5;1;40.86003;-72.58576;Other Government;;0;0;0;0;0;0;0;Nally,David X;911 Dispatch;;(40.86003, -72.58576)
NYS-2015-0145;Split Rock Mt Fire;08/06/2015;08/06/2015;08/13/2015;5;5B;ESSEX;WESTPORT;Lightning; 9 - Timber - Medium Hardwood Litter;5;1.5;44.23155;-73.36366;Forest Preserve;Split Rock Mt WF;0;0;0;0;0;0;0;Bode,Sarah ;911 Dispatch;;(44.23155, -73.36366)
NYS-2015-0144;Countryman Fire;08/05/2015;08/05/2015;08/08/2015;5;5D;FULTON;STRATFORD;Campfire; 9 - Timber - Medium Hardwood Litter;5;1;43.25673;-74.65091;Forest Preserve;Ferris Lake WF;0;0;0;0;0;0;0;Kerr,Ian M;Ranger Patrol;;(43.25673, -74.65091)
NYS-2015-0143;Poet's Ledge Fire;08/03/2015;08/03/2015;08/03/2015;4;4A;GREENE;HUNTER;Smoking; 9 - Timber - Medium Hardwood Litter;5;0.1;42.17312;-74.0542;Forest Preserve;Kaaterskill Wild Forest;0;0;0;0;0;0;0;Breigle,Jeffrey ;911 Dispatch;;(42.17312, -74.0542)
NYS-2015-0142;Mindy's Fire;08/03/2015;08/03/2015;08/04/2015;1;1A;SUFFOLK;BROOKHAVEN;Incendiary; 8 - Timber - Light Hardwood Litter;5;0.1;40.90696;-72.91925;State Forest/RF Area;Rocky Point PBSF;0;0;0;0;0;0;0;Nally,David X;911 Dispatch;;(40.90696, -72.91925)
NYS-2015-0141;Red Rock Bay # 1;08/02/2015;08/02/2015;08/03/2015;5;5F;WASHINGTON;DRESDEN;Campfire; 8 - Timber - Light Hardwood Litter;5;0.1;43.57903;-73.58077;Forest Preserve;Lake George WF;0;0;0;0;0;0;0;Donegan,Evan F;DEC Dispatch;;(43.57903, -73.58077)
NYS-2015-0140;Ridge Rd Fire;07/28/2015;07/28/2015;07/28/2015;6;6B;LEWIS;LOWVILLE;Campfire; 3 - Grass - Heavy;5;1;43.85256;-75.4871;Private Property;;0;0;0;0;0;0;0;Hubschmitt,Michael ;911 Dispatch;;(43.85256, -75.4871)
NYS-2015-0139;Oven Strike;07/28/2015;07/28/2015;07/29/2015;5;5E;WARREN;JOHNSBURG;Lightning; 8 - Timber - Light Hardwood Litter;5;0.1;43.64971;-73.98504;Private Property;;0;0;0;0;0;0;0;Kabrehl,Charles J;Fire Department;;(43.64971, -73.98504)
NYS-2015-0138;Incline Fire;07/24/2015;07/24/2015;07/25/2015;5;5E;WARREN;THURMAN;Equipment; 9 - Timber - Medium Hardwood Litter;5;1;43.5539;-73.85681;Private Property;;0;0;0;0;0;0;0;Schroeder,Rick A;911 Dispatch;;(43.5539, -73.85681)
NYS-2015-0137;Wern fire;07/22/2015;07/22/2015;07/27/2015;1;1A;SUFFOLK;BROOKHAVEN;Incendiary; 6 - Brush - Mixed/Regeneration;5;3.2;44.92915;-74.29647;Private Property;;0;0;0;0;0;0;0;Pries,Joseph M;Supervisor;;(44.92915, -74.29647)
NYS-2015-0136;Brogue RX- APB;07/17/2015;07/17/2015;07/17/2015;4;4A;ALBANY;ALBANY;Prescribed Fire; 5 - Brush - Continuous but Light;5;10;42.71683;-73.86851;Other Government;Albany Pinebush;0;0;0;0;0;0;0;Seeley,Jason J;Ranger Patrol;;(42.71683, -73.86851)
NYS-2015-0135;Botany RX Fire;07/16/2015;07/16/2015;07/16/2015;4;4A;ALBANY;ALBANY;Prescribed Fire; 5 - Brush - Continuous but Light;5;20;42.72;-73.87256;Other Government;Albany Pine Bush;0;0;0;0;0;0;0;Seeley,Jason J;Ranger Patrol;;(42.72, -73.87256)
NYS-2015-0134;Conklin Fire;06/14/2015;06/14/2015;06/15/2015;1;1A;SUFFOLK;BROOKHAVEN;Incendiary; 3 - Grass - Heavy;3;0.3;40.74508;-72.87698;Other Government;;0;0;0;0;0;0;0;Lunt,Chester A;911 Dispatch;;(40.74508, -72.87698)
NYS-2015-0133;White Pine Line;06/04/2015;06/04/2015;06/04/2015;5;5A;FRANKLIN;BRIGHTON;Power line; 2 - Grass - Understory;5;0.1;44.44146;-74.23893;Private Property;;0;0;0;0;0;0;0;Edmunds,Thomas R;911 Dispatch;;(44.44146, -74.23893)
NYS-2015-0132;Wentworth Fire;05/25/2015;05/26/2015;05/26/2015;2;2A;RICHMOND;STATEN ISLAND;Fireworks; 3 - Grass - Heavy;4;3.2;40.59065;-74.07117;Other Not Classified;;0;0;0;0;0;0;0;Martin,Russell P;Local P.D.;;(40.59065, -74.07117)
NYS-2015-0131;eastwood fire;05/27/2015;05/27/2015;05/28/2015;1;1A;SUFFOLK;BROOKHAVEN;Incendiary; 8 - Timber - Light Hardwood Litter;5;0.1;40.89026;-72.77837;Private Property;;0;0;0;0;0;0;0;Lunt,Chester A;Fire Department;;(40.89026, -72.77837)
NYS-2015-0130;Alamillo Fire;05/25/2015;05/25/2015;05/25/2015;4;4A;COLUMBIA;KINDERHOOK;Debris Burning; 6 - Brush - Mixed/Regeneration;4;0.5;42.42096;-73.70434;Private Property;none;0;0;0;0;0;0;0;Hess,Joseph C;911 Dispatch;none;(42.42096, -73.70434)
NYS-2015-0129;Jimerson Fire;05/25/2015;05/25/2015;05/29/2015;9;9A;CATTARAUGUS;SALAMANCA;Incendiary; 9 - Timber - Medium Hardwood Litter;4;23.7;42.13318;-78.79503;Native American Lands;Allegany Indian Reservation Lands;0;0;0;0;0;0;0;Rogers,Robert C;911 Dispatch;na;(42.13318, -78.79503)
NYS-2015-0128;Massawepie Hunting Club Fire;05/24/2015;05/24/2015;05/24/2015;6;6A;ST LAWRENCE;CLIFTON;Debris Burning; 7 - Brush - Understory;5;1.2;44.29316;-74.82442;Private Property;;0;0;0;0;0;0;0;Benzel,William ;911 Dispatch;;(44.29316, -74.82442)
NYS-2015-0127;Trailer;05/24/2015;05/24/2015;05/25/2015;3;3B;SULLIVAN;MAMAKATING;Debris Burning; 7 - Brush - Understory;5;1.2;41.51275;-74.55462;Private Property;Bashkill WMA;0;0;0;0;0;0;0;Quinn,Logan T;911 Dispatch;;(41.51275, -74.55462)
NYS-2015-0126;Bear Slides;05/23/2015;05/23/2015;05/26/2015;5;5E;WARREN;WARRENSBURG;Campfire; 8 - Timber - Light Hardwood Litter;5;1.1;43.40175;-73.879;Forest Preserve;Lake George Wild Forest;0;0;0;0;0;0;0;Kabrehl,Charles J;911 Dispatch;;(43.40175, -73.879)
NYS-2015-0125;Fork Island Site #5;05/23/2015;05/23/2015;05/24/2015;5;5E;WARREN;BOLTON;Smoking; 8 - Timber - Light Hardwood Litter;5;0.1;43.57936;-73.58992;Forest Preserve;Lake George Islands;0;0;0;0;0;0;0;Donegan,Evan F;911 Dispatch;;(43.57936, -73.58992)
NYS-2015-0124;Wilson Hill WMA;05/22/2015;05/22/2015;05/23/2015;6;6A;ST LAWRENCE;LOUISVILLE;Debris Burning; 5 - Brush - Continuous but Light;1;2;44.54665;-75.01837;Wildlife Management Area;Wilson Hill WMA;0;0;0;0;0;0;0;Black,Corenne L;911 Dispatch;;(44.54665, -75.01837)
NYS-2015-0123;Pinebush RX Cathedral;05/21/2015;05/21/2015;05/24/2015;4;4A;ALBANY;ALBANY;Prescribed Fire; 5 - Brush - Continuous but Light;2;42;42.70695;-73.73174;Other Government;Albany Pine Bush Preserve;0;0;0;0;0;0;0;Hess,Joseph C;Ranger Patrol;;(42.70695, -73.73174)
NYS-2015-0122;Hunger Kill Fire;05/16/2015;05/16/2015;05/18/2015;4;4A;ALBANY;GUILDERLAND;Incendiary; 7 - Brush - Understory;5;5;42.7341;-73.92057;Other Government;;0;0;0;0;0;0;0;Kittle,Darryl J;911 Dispatch;;(42.7341, -73.92057)
NYS-2015-0121;Boxwood Fire;05/15/2015;05/15/2015;05/15/2015;3;3B;DUTCHESS;HYDE PARK;Children; 7 - Brush - Understory;5;1;41.76609;-73.86934;Private Property;;0;0;0;0;0;0;0;Bills,Aimee T;911 Dispatch;;(41.76609, -73.86934)
NYS-2015-0120;Meenagha Mt Rd Fire;05/14/2015;05/14/2015;05/20/2015;5;5A;FRANKLIN;FRANKLIN;Lightning; 9 - Timber - Medium Hardwood Litter;5;6.8;44.49274;-74.15546;Private Property;;0;0;0;0;0;0;0;Dominesey,Megan M;911 Dispatch;;(44.49274, -74.15546)
NYS-2015-0119;Stone Wall Fire;05/14/2015;05/14/2015;05/14/2015;3;3B;SULLIVAN;LUMBERLAND;Debris Burning; 1 - Grass - Light;5;0.3;41.45143;-74.87193;Private Property;;0;0;0;0;0;0;0;Quinn,Logan T;911 Dispatch;;(41.45143, -74.87193)
NYS-2015-0118;Hakes Road ;05/14/2015;05/14/2015;05/14/2015;4;4A;RENSSELAER;BRUNSWICK;Smoking; 8 - Timber - Light Hardwood Litter;5;0.1;42.73646;-73.59531;Private Property;;0;0;0;0;0;0;0;Hess,Joseph C;Ranger Patrol;;(42.73646, -73.59531)
NYS-2015-0117;Canary Hill Fire;05/07/2015;05/07/2015;05/09/2015;3;3A;ULSTER;MARBLETOWN;Smoking;10 - Timber  - Heavy Litter/Downed Fuels;5;0.5;41.90941;-74.1008;Private Property;;0;0;0;0;0;0;0;Ellenbogen,Marie C;Supervisor;;(41.90941, -74.1008)
NYS-2015-0116;Pleasant Hill Fire;05/12/2015;05/12/2015;05/12/2015;7;7A;BROOME;FENTON;Power line; 7 - Brush - Understory;5;0.5;42.1637;-75.80796;Private Property;none;0;0;0;0;0;0;0;Oldroyd,Jeremy M;911 Dispatch;;(42.1637, -75.80796)
NYS-2015-0115;Lightning Strike Fire ;05/11/2015;05/11/2015;05/12/2015;6;6B;HERKIMER;WEBB;Lightning; 8 - Timber - Light Hardwood Litter;4;1;43.82469;-74.97096;Private Property;;0;0;0;0;0;0;0;Scanlon,John ;Ranger Patrol;;(43.82469, -74.97096)
NYS-2015-0114;Steam Mill Fire;05/11/2015;05/11/2015;05/11/2015;4;4B;DELAWARE;TOMPKINS;Smoking; 7 - Brush - Understory;5;2.2;42.19967;-75.30467;State Forest/RF Area;Steam Mill SF;0;0;0;0;0;0;0;Chappell,Michael C;911 Dispatch;n/a;(42.19967, -75.30467)
NYS-2015-0113;D&H;05/11/2015;05/11/2015;05/11/2015;3;3B;SULLIVAN;MAMAKATING;Incendiary; 9 - Timber - Medium Hardwood Litter;5;0.3;41.57912;-74.47643;Other Government;;0;0;0;0;0;0;0;Quinn,Logan T;911 Dispatch;;(41.57912, -74.47643)
NYS-2015-0112;Bungalow Fire;05/11/2015;05/11/2015;05/11/2015;3;3B;SULLIVAN;FALLSBURGH;Equipment; 9 - Timber - Medium Hardwood Litter;5;0.1;41.72303;-74.60382;Private Property;;0;0;0;0;0;0;0;Quinn,Logan T;911 Dispatch;;(41.72303, -74.60382)
NYS-2015-0111;Lake Harris fire;05/10/2015;05/10/2015;05/11/2015;5;5E;ESSEX;NEWCOMB;Lightning;13 - Slash Heavy;5;0.1;43.97751;-74.14304;Forest Preserve;;0;0;0;0;0;0;0;Baldwin,Benjamin C;911 Dispatch;;(43.97751, -74.14304)
NYS-2015-0110;Loggerhead;05/09/2015;05/09/2015;05/11/2015;5;5E;WARREN;QUEENSBURY;Campfire; 8 - Timber - Light Hardwood Litter;5;0.5;43.26905;-73.74039;Private Property;;0;0;0;0;0;0;0;Laczko,Jaime ;911 Dispatch;;(43.26905, -73.74039)
NYS-2015-0109;East Stony Fire;05/09/2015;05/09/2015;05/12/2015;5;5D;HAMILTON;HOPE;Campfire; 8 - Timber - Light Hardwood Litter;5;9.8;43.30388;-74.18361;Forest Preserve;Wilcox Lake Wild Forest;0;0;0;0;0;0;0;Thompson,Michael W;911 Dispatch;;(43.30388, -74.18361)
NYS-2015-0108;Tahawus Club ;05/09/2015;05/09/2015;05/20/2015;5;5E;ESSEX;NEWCOMB;Power line; 3 - Grass - Heavy;4;60;43.96274;-74.04002;Private Property;;0;0;0;1;1;0;0;Baldwin,Benjamin C;911 Dispatch;;(43.96274, -74.04002)
NYS-2015-0107;Crocker Hill Fire ;05/09/2015;05/09/2015;05/12/2015;7;7A;BROOME;FENTON;Railroad; 9 - Timber - Medium Hardwood Litter;4;53.4;42.15624;-75.87039;Private Property;;729;0;0;0;0;0;0;Burkholder,Michael W;911 Dispatch;Canadian Pacific;(42.15624, -75.87039)
NYS-2015-0106;Alligator Island;05/08/2015;05/08/2015;05/12/2015;5;5E;ESSEX;MINERVA;Campfire; 7 - Brush - Understory;5;0.5;43.79282;-73.95778;Forest Preserve;;0;0;0;0;0;0;0;Deslauriers,Jacob P;911 Dispatch;;(43.79282, -73.95778)
NYS-2015-0105;Smith Mountain Fire;05/08/2015;05/08/2015;05/17/2015;5;5E;WARREN;LAKE LUZERNE;Campfire; 9 - Timber - Medium Hardwood Litter;5;14;43.29313;-73.78275;Private Property;;0;0;0;0;0;0;0;Kabrehl,Charles J;911 Dispatch;;(43.29313, -73.78275)
NYS-2015-0104;Tabors corners;05/08/2015;05/08/2015;05/08/2015;8;8A;LIVINGSTON;SPRINGWATER;Power line; 8 - Timber - Light Hardwood Litter;4;2.1;42.59521;-77.51898;Private Property;none;0;0;0;0;0;0;0;Cordell,Daniel S;911 Dispatch;none;(42.59521, -77.51898)
NYS-2015-0103;Morrell Lane Fire;05/08/2015;05/08/2015;05/09/2015;5;5D;HAMILTON;INDIAN LAKE;Power line; 8 - Timber - Light Hardwood Litter;5;0.8;43.85473;-74.41783;Private Property;;0;0;0;0;0;0;0;Zurek,Robert ;Fire Department;;(43.85473, -74.41783)
NYS-2015-0102;Lovers Lane Fire;05/07/2015;05/07/2015;05/08/2015;5;5B;FRANKLIN;MALONE;Miscellaneous; 8 - Timber - Light Hardwood Litter;5;1.3;44.88214;-74.29922;Private Property;N/A;0;0;0;0;0;0;0;Gliddi,Thomas ;911 Dispatch;;(44.88214, -74.29922)
NYS-2015-0101;North Pucker St Fire;05/07/2015;05/07/2015;05/09/2015;7;7A;CHENANGO;GERMAN;Equipment;13 - Slash Heavy;4;17;42.4722;-75.81262;State Forest/RF Area;Five Streams State Forest;759;0;0;0;0;0;0;Oldroyd,Joan T;911 Dispatch;;(42.4722, -75.81262)
NYS-2015-0100;Heavenly Valley Fire;05/07/2015;05/07/2015;05/18/2015;4;4A;GREENE;HUNTER;Power line; 9 - Timber - Medium Hardwood Litter;3;146;42.13264;-74.23713;Forest Preserve;Hunter-West Kill Wilderness Area;0;0;0;0;2;0;2;Breigle,Jeffrey ;911 Dispatch;;(42.13264, -74.23713)
NYS-2015-0099;Bombay Rt 95 Fire;05/07/2015;05/07/2015;05/08/2015;5;5B;FRANKLIN;BOMBAY;Debris Burning; 8 - Timber - Light Hardwood Litter;5;2.9;44.91576;-74.56569;Private Property;;0;0;0;0;0;0;0;Gliddi,Thomas ;911 Dispatch;;(44.91576, -74.56569)
NYS-2015-0098;Four Sparrow Fire;05/05/2015;05/05/2015;05/07/2015;2;2A;KINGS;BROOKLYN;Incendiary; 3 - Grass - Heavy;4;6.7;40.59937;-73.90966;Other Government;Four Sparrow Marsh Reserve;0;0;0;0;0;0;0;Martin,Russell P;Supervisor;;(40.59937, -73.90966)
NYS-2015-0097;Elm Fire;05/05/2015;05/05/2015;05/05/2015;4;4A;GREENE;GREENVILLE;Debris Burning; 8 - Timber - Light Hardwood Litter;5;1;42.42717;-74.05966;Private Property;;0;0;0;0;0;0;0;Dawson,Robert B;911 Dispatch;;(42.42717, -74.05966)
NYS-2015-0096;Wall Street Fire;05/05/2015;05/05/2015;05/08/2015;9;9A;CHAUTAUQUA;NORTH HARMONY;Smoking; 8 - Timber - Light Hardwood Litter;4;14.9;42.12221;-79.492;State Forest/RF Area;Whalen Memorial  State Forest;0;0;0;0;0;0;0;Pachan,David L;911 Dispatch;;(42.12221, -79.492)
NYS-2015-0095;Piseco National Grid Fire;05/04/2015;05/04/2015;05/06/2015;5;5D;HAMILTON;ARIETTA;Power line; 9 - Timber - Medium Hardwood Litter;5;1;43.40884;-74.55983;Forest Preserve;Ferris Lake WF;0;0;0;0;0;0;0;Ploss,John ;911 Dispatch;;(43.40884, -74.55983)
NYS-2015-0094;Short Fire;05/04/2015;05/04/2015;05/07/2015;8;8A;STEUBEN;HORNBY;Equipment; 8 - Timber - Light Hardwood Litter;4;3.5;42.21459;-76.9844;Private Property;;0;0;0;0;0;0;0;Staples,Anne M;911 Dispatch;;(42.21459, -76.9844)
NYS-2015-0093;Ericson Rd Fire;05/04/2015;05/04/2015;05/06/2015;5;5F;SARATOGA;GREENFIELD;Debris Burning; 9 - Timber - Medium Hardwood Litter;5;5.5;43.13771;-73.86135;Private Property;;0;0;0;0;0;0;0;LaPierre,Joseph J;911 Dispatch;;(43.13771, -73.86135)
NYS-2015-0092;Pleasant Valley;05/04/2015;05/04/2015;05/05/2015;7;7A;CHENANGO;SHERBURNE;Power line; 8 - Timber - Light Hardwood Litter;5;1.2;42.65402;-75.44081;Private Property;;0;0;0;0;0;0;0;Burkholder,Michael W;Sheriff;;(42.65402, -75.44081)
NYS-2015-0091;Bushnell Fire;05/04/2015;05/04/2015;05/05/2015;4;4A;COLUMBIA;HILLSDALE;Smoking; 5 - Brush - Continuous but Light;4;9;42.18546;-73.54997;Private Property;;0;0;0;0;0;0;1;Dawson,Robert B;911 Dispatch;;(42.18546, -73.54997)
NYS-2015-0090;Chantrel Fire;05/04/2015;05/04/2015;05/05/2015;4;4B;DELAWARE;MIDDLETOWN;Power line; 9 - Timber - Medium Hardwood Litter;5;2.6;42.15126;-74.49796;Private Property;;0;0;0;0;0;0;0;Bink,Joseph L;911 Dispatch;;(42.15126, -74.49796)
